Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
17650,Southern Power Co,61001,Cactus Flats Wind Energy Project,TX,Concho,WT1,Onshore Wind Turbine,WT,,S,X,X,To be determined,To be determined,150.0, ,150.0,150.0,U,12,2017,7,2018,N,IPP Non-CHP,2,N,WND,,,,,,43,,,,,,,,,,,,
60644,OEE XXIV LLC,61004,Whirlpool Corporation - Ottawa Wind Farm,OH,Putnam,W1,Onshore Wind Turbine,WT,,J,X,X,,,1.5, ,1.5,1.5,V,3,2017,1,2018,N,Industrial Non-CHP,6,N,WND,,,,,,1,,,,,,,,,,N,,
60655,"Bullock Road Solar 1, LLC",61010,Bullock Road Solar 1,MA,Bristol,BULLO,Solar Photovoltaic,PV,,S,X,X,,,3.9, ,3.9,3.9,TS,12,2017,7,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60656,Chestnut Solar LLC,61011,Chestnut Solar,NC,Halifax,PV1,Solar Photovoltaic,PV,,S,X,X,,,74.9, ,74.9,74.9,P,11,2018,11,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60653,"Stafford St Solar 2, LLC",61017,Stafford St 2 Community Solar,MA,Worcester,STAF2,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,TS,9,2017,5,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
6452,Florida Power & Light Co,61020,Indian River Solar Center,FL,Indian River,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,1,2018,1,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
6452,Florida Power & Light Co,61021,Horizon Solar Energy Center,FL,Putnam,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,1,2018,1,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
6452,Florida Power & Light Co,61022,Coral Farms Solar Energy Center,FL,Putnam,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,1,2018,1,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
19876,Virginia Electric & Power Co,61023,Hollyfield,VA,King William,1,Solar Photovoltaic,PV,,S,X,X,,,17.0, ,6.8,6.8,U,12,2018,12,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,,,
6452,Florida Power & Light Co,61024,Hammock Solar,FL,Hendry,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,3,2018,3,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
60659,"Hickory Run Energy, LLC",61028,Hickory Run Energy Station,PA,Lawrence,CTG1,Natural Gas Fired Combined Cycle,CT,HRES,S,X,Y,,,311.0,0.850,283.0,311.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
60659,"Hickory Run Energy, LLC",61028,Hickory Run Energy Station,PA,Lawrence,CTG2,Natural Gas Fired Combined Cycle,CT,HRES,S,X,Y,,,311.0,0.850,283.0,311.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
60659,"Hickory Run Energy, LLC",61028,Hickory Run Energy Station,PA,Lawrence,STG1,Natural Gas Fired Combined Cycle,CA,HRES,S,Y,X,,,450.0,0.850,437.0,431.0,T,6,2020,6,2020,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
6452,Florida Power & Light Co,61029,Blue Cypress Solar Energy Center,FL,Indian River,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,3,2018,3,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
60667,Aksamit Energy Development,61033,Monument Road,NE,Thayer,MR001,Onshore Wind Turbine,WT,,S,X,X,,,66.0, ,66.0,66.0,L,1,2019,1,2020,N,IPP Non-CHP,2,,WND,,,,,,19,,,,,,,,,,,,
60672,Birdsboro Power LLC,61035,Birdsboro Power,PA,Berks,GEN1,Natural Gas Fired Combined Cycle,CS,,S,N,X,,,525.0,0.850,476.0,485.0,U,5,2019,5,2019,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
58135,Ecos Energy LLC,61037,Apple Hill Solar,VT,Bennington,APPL,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,3.0,P,12,2017,6,2019,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
58135,Ecos Energy LLC,61038,Weybridge 1 Solar,VT,Addison,WEY1,Solar Photovoltaic,PV,,S,X,X,,,3.0, ,3.0,3.0,P,12,2017,12,2019,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
15399,Avangrid Renewables LLC,61041,"Roaring Brook, LLC",NY,Lewis,WT1,Onshore Wind Turbine,WT,,S,X,X,,,78.0, ,78.0,78.0,T,12,2017,12,2020,N,IPP Non-CHP,2,,WND,,,,,,39,,,,,,,,,,,,
15399,Avangrid Renewables LLC,61044,La Joya NM,NM,Torrance,WT1,Onshore Wind Turbine,WT,,S,X,X,,,400.0, ,400.0,400.0,U,12,2018,12,2018,N,IPP Non-CHP,2,,WND,,,,,,200,,,,,,,,,,,,
15399,Avangrid Renewables LLC,61045,Lund Hill,WA,Klickitat,WT1,Onshore Wind Turbine,WT,,S,X,X,,,60.0, ,60.0,60.0,U,12,2018,12,2019,N,IPP Non-CHP,2,,WND,,,,,,24,,,,,,,,,,,,
15399,Avangrid Renewables LLC,61046,Tatanka Ridge,SD,Deuel,WT1,Onshore Wind Turbine,WT,,S,X,X,,,98.0, ,98.0,98.0,U,12,2019,12,2019,N,IPP Non-CHP,2,,WND,,,,,,38,,,,,,,,,,,,
15399,Avangrid Renewables LLC,61047,Coyote Ridge,SD,Brookings,WT1,Onshore Wind Turbine,WT,,S,X,X,,,98.0, ,98.0,98.0,T,12,2018,12,2019,N,IPP Non-CHP,2,,WND,,,,,, ,,,,,,,,,,,,
56615,First Solar Project Development,61049,"Morada del Sol, LLC",TX,Upton,PV1,Solar Photovoltaic,PV,,S,X,X,,,247.0, ,239.3,174.2,P,6,2019,6,2020,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
6452,Florida Power & Light Co,61050,Wildflower Solar Energy Center,FL,Desoto,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,1,2018,1,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
6452,Florida Power & Light Co,61051,Barefoot Bay Solar Energy Center,FL,Brevard,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,3,2018,3,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
6452,Florida Power & Light Co,61052,Loggerhead Solar Energy Center,FL,St Lucie,1,Solar Photovoltaic,PV,,S,X,X,,,74.5, ,74.5,74.5,V,3,2018,3,2018,N,Electric Utility,1,,SUN,,,,,, ,,,,,,,,,,N,,
61276,West Liberty Renewables LLC,61057,West Liberty Wind Farm,IA,Cedar,T1,Onshore Wind Turbine,WT,,S,X,X,,,2.5, ,2.5,2.5,P,11,2018,7,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
61276,West Liberty Renewables LLC,61057,West Liberty Wind Farm,IA,Cedar,T2,Onshore Wind Turbine,WT,,S,X,X,,,2.5, ,2.5,2.5,P,11,2018,7,2019,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,,,,,
60685,Novel Energy Solutions,61059,Novel OYA of Osakis,MN,Douglas,0000G,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5.0,5.0,U,12,2017,7,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60685,Novel Energy Solutions,61060,Novel - OYA of Mapleton,MN,Blue Earth,0000I,Solar Photovoltaic,PV,,W,X,X,,,3.5, ,3.5,3.5,U,12,2017,7,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60687,Alpine Pacific Utilities Hydro,61061,Fresno Dam Site Water Power Project,MT,Hill,1,Conventional Hydroelectric,HY,,S,X,X,,,0.5,0.800,0.5,0.5,L,1,2018,1,2022,N,IPP Non-CHP,2,,WAT,,,,,, ,,,,,,,,,,,,
60687,Alpine Pacific Utilities Hydro,61061,Fresno Dam Site Water Power Project,MT,Hill,2,Conventional Hydroelectric,HY,,S,X,X,,,0.5,0.800,0.5,0.5,L,1,2018,1,2022,N,IPP Non-CHP,2,,WAT,,,,,, ,,,,,,,,,,,,
60687,Alpine Pacific Utilities Hydro,61061,Fresno Dam Site Water Power Project,MT,Hill,3,Conventional Hydroelectric,HY,,S,X,X,,,0.5,0.800,0.5,0.5,L,1,2018,1,2022,N,IPP Non-CHP,2,,WAT,,,,,, ,,,,,,,,,,,,
60691,"AES LAWAI SOLAR, LLC",61068,AES LAWAI SOLAR,HI,Kauai,LAWA1,Solar Photovoltaic,PV,,S,X,X,,,20.0, ,20.0,20.0,T,11,2018,12,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,N,,
60691,"AES LAWAI SOLAR, LLC",61068,AES LAWAI SOLAR,HI,Kauai,LAWA2,Batteries,BA,,S,X,X,,,20.0, ,20.0,20.0,T,11,2018,12,2018,N,IPP Non-CHP,2,,MWH,,,,,, ,,,,,,,,N,N,N,,
60693,Saratoga Wind Energy LLC,61070,Saratoga Wind Farm,IA,Howard,SWE,Onshore Wind Turbine,WT,,S,X,X,,,66.0, ,66.0,66.0,U,12,2018,12,2018,N,IPP Non-CHP,2,,WND,,,,,,33,,,,,,,,,,,,
60694,Washburn Wind Energy LLC        ,61071,Washburn Wind Farm,IA,Black Hawk,WASH,Onshore Wind Turbine,WT,,S,X,X,,,70.0, ,70.0,70.0,U,12,2018,12,2019,N,IPP Non-CHP,2,,WND,,,,,,35,,,,,,,,,,,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM1,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,2,2024,5,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM10,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,11,2024,2,2027,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM11,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,12,2024,3,2027,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM12,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,1,2025,4,2027,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM2,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,3,2024,6,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM3,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,4,2024,7,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM4,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,5,2024,9,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM5,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,6,2024,9,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM6,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,7,2024,10,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM7,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,8,2024,11,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM8,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,9,2024,12,2026,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
40575,Utah Associated Mun Power Sys,61075,UAMPS Carbon Free Power Plant,ID,Bonneville,NPM9,Nuclear,ST,,S,X,X,,,50.0,0.850,47.5,47.5,P,10,2024,1,2027,N,Electric Utility,1,,NUC,,,,,, ,,,,,,,,,,N,,
12341,MidAmerican Energy Co,61077,Orient Wind Farm,IA,Adair,1,Onshore Wind Turbine,WT,,S,X,X,,,482.0, ,482.0,482.0,P,12,2019,12,2019,N,Electric Utility,1,,WND,,,,,,241,,,,,,,,,,,,
12341,MidAmerican Energy Co,61078,Plum Creek Wind,IA,Kossuth,1,Onshore Wind Turbine,WT,,S,X,X,,,500.0, ,500.0,500.0,P,12,2019,12,2019,N,Electric Utility,1,,WND,,,,,,250,,,,,,,,,,,,
18445,City of Tallahassee - (FL),61080,Sub 12,FL,Leon,IC1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,9.3,0.800,9.3,9.3,U,10,2018,10,2018,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
18445,City of Tallahassee - (FL),61080,Sub 12,FL,Leon,IC2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,9.3,0.800,9.3,9.3,U,10,2018,10,2018,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
60947,Tesla Inc.,61081,Lancaster SCE ReMAT,CA,Los Angeles,PV1,Solar Photovoltaic,PV,,S,X,X,,,3.0, ,3.0,3.0,P,12,2017,8,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60711,"Battle Mountain SP, LLC",61098,Battle Mountain Solar Project,NV,Humboldt,BMSP,Solar Photovoltaic,PV,,S,X,X,,,101.0, ,101.0,101.0,L,2,2019,12,2021,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60712,South Maui Renewable Resources LLC,61099,Kihei Solar Farm,HI,Maui,KIHEI,Solar Photovoltaic,PV,,S,X,X,,,2.9, ,2.9,2.9,U,12,2017,5,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60714,Burke Wind LLC,61100,"Burke Wind, LLC",ND,Burke,GE23,Onshore Wind Turbine,WT,,S,X,X,,,199.4, ,199.4,199.4,P,12,2019,12,2019,N,IPP Non-CHP,2,,WND,,,,,,89,,,,,,,,,,,,
60713,Ku'ia Solar LLC,61101,Ku'ia Solar,HI,Maui,KUIA,Solar Photovoltaic,PV,,S,X,X,,,2.9, ,2.9,2.9,U,12,2017,8,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60947,Tesla Inc.,61103,Hamilton College,NY,Oneida,PV1,Solar Photovoltaic,PV,,S,X,X,,,2.0, ,2.0,2.0,U,12,2017,3,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
5109,DTE Electric Company,61106,Pine River Wind Park,MI,Isabella,1,Onshore Wind Turbine,WT,,S,X,X,,,161.3, ,161.3,161.3,T,12,2018,12,2018,N,Electric Utility,1,N,WND,,,,,,65,,,,,,,,,,N,,
60720,Martinsdale Wind Farm LLC,61108,Martinsdale Wind Farm,MT,Wheatland,MTD,Onshore Wind Turbine,WT,,S,X,X,,,80.0, ,80.0,80.0,P,10,2019,10,2019,N,IPP Non-CHP,2,N,WND,,,,,,24,,,,,,,,,,,,
61331,Popular Camp Wind Farm LLC,61111,Poplar Camp Wind Farm,VA,Carroll,PC1,Onshore Wind Turbine,WT,,S,X,X,,,72.0, ,72.0,72.0,P,11,2019,11,2020,N,IPP Non-CHP,2,N,WND,,,,,,25,,,,,,,,,,N,,
60747,"Gamble Solar, LLC",61127,Gamble Solar,NC,Rutherford,12348,Solar Photovoltaic,PV,,S,X,X,,,3.0, ,3.0,3.0,L,8,2017,2,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60748,"Salisbury Solar, LLC",61128,Salisbury Solar,NC,Rowan,12349,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,L,11,2017,8,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60750,"Bear Poplar Solar, LLC",61130,Bear Poplar Solar,NC,Rowan,12344,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,L,12,2017,3,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60755,"Phelps 158 Solar Farm, LLC",61134,Phelps 158 Solar Farm,NC,Northampton,15800,Solar Photovoltaic,PV,,S,X,X,,,5.0, ,5.0,5.0,U,12,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60904,ETCAP NES CS MN 06 LLC,61138,Armstrong Solar,MN,Pope,0000A,Solar Photovoltaic,PV,,S,X,X,,,3.0, ,3.0,3.0,U,12,2017,3,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60905,ETCAP NES CS MN 03 LLC,61139,Marmas Solar CSG,MN,Sherburne,0000C,Solar Photovoltaic,PV,,W,X,X,,,5.0, ,5.0,5.0,V,1,2018,4,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60905,ETCAP NES CS MN 03 LLC,61139,Marmas Solar CSG,MN,Sherburne,MARM2,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,1,2018,4,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60905,ETCAP NES CS MN 03 LLC,61139,Marmas Solar CSG,MN,Sherburne,MARM3,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,1,2018,4,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60905,ETCAP NES CS MN 03 LLC,61139,Marmas Solar CSG,MN,Sherburne,MARM4,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,1,2018,4,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60905,ETCAP NES CS MN 03 LLC,61139,Marmas Solar CSG,MN,Sherburne,MARM5,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,1,2018,4,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61144,"WasecaSun, LLC",61142,WasecaSun,MN,Waseca,0000H,Solar Photovoltaic,PV,,W,X,X,,,3.4, ,3.4,3.4,V,12,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
61144,"WasecaSun, LLC",61142,WasecaSun,MN,Waseca,WASE2,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,12,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61144,"WasecaSun, LLC",61142,WasecaSun,MN,Waseca,WASE3,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,12,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61144,"WasecaSun, LLC",61142,WasecaSun,MN,Waseca,WASE4,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,12,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
61144,"WasecaSun, LLC",61142,WasecaSun,MN,Waseca,WASE5,Solar Photovoltaic,PV,,W,X,X,,,1.0, ,1.0,1.0,V,12,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
14232,Otter Tail Power Co,61144,Astoria Station,SD,Deuel,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,260.0,0.950,260.0,260.0,P,4,2021,4,2021,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
56769,Consolidated Edison Development Inc.,61155,Big Timber Wind Farm,MT,Sweet Grass,BT-MT,Onshore Wind Turbine,WT,,S,X,X,,,25.0, ,25.0,25.0,TS,12,2017,2,2018,N,IPP Non-CHP,2,N,WND,,,,,,14,,,,,,,,,N,N,,
60776,Aksamit Resource Management,61159,Milligan III Wind Farm,NE,Saline,M3001,Onshore Wind Turbine,WT,,S,X,X,,,73.4, ,73.4,73.4,T,3,2018,8,2019,N,IPP Non-CHP,2,N,WND,,,,,,37,,,,,,,,,,,,
60719,Broadlands Wind Farm LLC,61161,Broadlands Wind Farm,IL,Douglas,GEN01,Onshore Wind Turbine,WT,,S,X,X,,,300.0, ,300.0,300.0,T,9,2019,9,2019,N,IPP Non-CHP,2,N,WND,,,,,,87,,,,,,,,,,,,
60796,91MC 8me LLC,61167,Peak Valley Solar Farm,CA,San Bernardino,91MC8,Solar Photovoltaic,PV,,S,X,X,,,200.0, ,200.0,200.0,P,4,2020,4,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60797,68SF 8me LLC,61168,Eland 1 Solar Farm,CA,Kern,68SF8,Solar Photovoltaic,PV,,S,X,X,,,200.0, ,200.0,200.0,P,10,2019,10,2019,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60798,69SV 8me LLC,61169,Eland 2 Solar Farm,CA,Kern,69SV8,Solar Photovoltaic,PV,,S,X,X,,,200.0, ,200.0,200.0,P,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60799,33UI 8me LLC,61170,Long Ridge Solar Farm,UT,Millard,33UI8,Solar Photovoltaic,PV,,S,X,X,,,300.0, ,300.0,300.0,P,6,2020,6,2020,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60822,Taurus Community Solar,61174,Taurus Community Solar,MN,Chippewa,ETCS1,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,V,10,2017,5,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60822,Taurus Community Solar,61174,Taurus Community Solar,MN,Chippewa,ETCS2,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,V,10,2017,5,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60822,Taurus Community Solar,61174,Taurus Community Solar,MN,Chippewa,ETCS3,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,V,10,2017,3,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60822,Taurus Community Solar,61174,Taurus Community Solar,MN,Chippewa,ETCS4,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,V,10,2017,3,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60824,Antares Community Solar,61176,Antares Community Solar,MN,Lyon,FACS1,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,10,2017,6,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60824,Antares Community Solar,61176,Antares Community Solar,MN,Lyon,FACS2,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,10,2017,6,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60824,Antares Community Solar,61176,Antares Community Solar,MN,Lyon,FACS3,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,10,2017,6,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60825,Corvus Community Solar,61177,Corvus Community Solar,MN,Blue Earth,GCCS1,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,9,2017,9,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60825,Corvus Community Solar,61177,Corvus Community Solar,MN,Blue Earth,GCCS2,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,9,2017,9,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60825,Corvus Community Solar,61177,Corvus Community Solar,MN,Blue Earth,GCCS3,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,9,2017,9,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60825,Corvus Community Solar,61177,Corvus Community Solar,MN,Blue Earth,GCCS4,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,9,2017,9,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60825,Corvus Community Solar,61177,Corvus Community Solar,MN,Blue Earth,GCCS5,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,U,9,2017,9,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60827,Carina Community Solar,61179,Carina Community Solar,MN,Wabasha,JCCS1,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,0.9,0.9,V,10,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60827,Carina Community Solar,61179,Carina Community Solar,MN,Wabasha,JCCS2,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,0.9,0.9,V,10,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60827,Carina Community Solar,61179,Carina Community Solar,MN,Wabasha,JCCS3,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,0.9,0.9,V,10,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60827,Carina Community Solar,61179,Carina Community Solar,MN,Wabasha,JCCS4,Solar Photovoltaic,PV,,S,X,X,,,1.0, ,0.9,0.9,V,10,2017,2,2018,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
60830,Lyra Community Solar,61182,Lyra Community Solar,MN,Le Sueur,RLCS1,Solar Photovoltaic,PV,,S,X,X,,,0.9, ,0.9,0.9,V,10,2017,2,2018,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
